Time,can,PL
-1000000010,can0,6E0#00C000BC00B900B8
-1000000010,can0,4E7#0000001503670000
-1000000010,can0,153#00000000000C1002
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,662#4EA0000040000000
-1000000010,can0,107#0000000000000000
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,684#54D677D94154901E
-1000000010,can0,636#249C7980EF87D000
-1000000010,can0,2D7#100060D800000008
-1000000010,can0,19C#0A582013820028A0
-1000000010,can0,0D0#2A7504642300D400
-1000000010,can0,033#0007B8000D4007D0
-1000000010,can0,274#00F225F7507C8E79
-1000000010,can0,0C0#6000000000000000
-1000000010,can0,0BA#0548040410000498
-1000000010,can0,3E4#00D0000085000000
-1000000010,can0,65C#4008E27530000000
-1000000010,can0,577#00000800000000D8
-1000000010,can0,354#2003C00000033C80
-1000000010,can0,5E1#893FE0080A000480
-1000000010,can0,28B#0000000000000000
-1000000010,can0,00E#205296020809755E
-1000000010,can0,2E2#18080D4040000118
-1000000010,can0,125#9000415F437C9F60
-1000000010,can0,345#050202C23C774081
-1000000010,can0,430#0031448BE48011A0
-1000000010,can0,0A7#1090F9A4D12B60A0
-1000000010,can0,130#0001500000000000
-1000000010,can0,03D#0000088000000000
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,193#00080803E8880000
-1000000010,can0,20E#4E2003A06BBF8FFF
-1000000010,can0,522#DF7FD0007BC0001C
-1000000010,can0,366#7EDDC8020147CE38
-1000000010,can0,580#00000003BC080000
-1000000010,can0,434#02EAA0AA2EC01910
-1000000010,can0,0D0#327504642200D400
-1000000010,can0,033#0007B0000D8007D0
-1000000010,can0,6E0#00BC00BC00B900B8
-1000000010,can0,26E#010A008288EBEA04
-1000000010,can0,66C#0040000018000000
-1000000010,can0,498#87FFBFFC1980350F
-1000000010,can0,464#0002400000901B53
-1000000010,can0,230#F7000002EC001000
-1000000010,can0,2E1#0000000000000004
-1000000010,can0,354#2003C00000032D80
-1000000010,can0,5E1#893FE0080A000080
-1000000010,can0,00E#2052960208097558
-1000000010,can0,162#00080003EA11F4CE
-1000000010,can0,0A7#1090FA24D12B60A0
-1000000010,can0,69E#044004811FC01202
-1000000010,can0,125#9000415F437E6160
-1000000010,can0,55C#101B000041823000
-1000000010,can0,4FD#112B0A4E3B08C308
-1000000010,can0,585#0040000000020018
-1000000010,can0,6E0#00BC00BC00B900B8
-1000000010,can0,153#00000000000C1002
-1000000010,can0,295#0000000000001840
-1000000010,can0,662#4EA0000040000000
-1000000010,can0,19C#0E542013820028A0
-1000000010,can0,107#0000000000000000
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,3C1#7B551FBB9B89692E
-1000000010,can0,0D0#3A7504642200D300
-1000000010,can0,033#0007A8000DC007D0
-1000000010,can0,274#00F227F5507C8E79
-1000000010,can0,0C0#6000000000000000
-1000000010,can0,533#ED7FCF7EFFF3EF7F
-1000000010,can0,354#2003C00000032D80
-1000000010,can0,5E1#893FE0080A000080
-1000000010,can0,28B#0000000000000000
-1000000010,can0,00E#205296020809755E
-1000000010,can0,0A7#1090FA24D12B60A0
-1000000010,can0,125#9000415F437E4360
-1000000010,can0,1CA#3FF9FF8000000C30
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,193#00080803E8880000
-1000000010,can0,20E#4E2003A06B3F8FF7
-1000000010,can0,522#DF7FD0007B48001C
-1000000010,can0,366#7EDDC8020147CE38
-1000000010,can0,580#00000003B4880000
-1000000010,can0,434#030A80AA2EE01910
-1000000010,can0,0D0#427504642100D300
-1000000010,can0,033#0007A0000E0007D0
-1000000010,can0,6E0#00BC00BC00B700B8
-1000000010,can0,498#87FFBFFC28803500
-1000000010,can0,230#F6000002EC001200
-1000000010,can0,2E1#0000000000000004
-1000000010,can0,354#2003C00000032600
-1000000010,can0,5E1#893FE0080A000080
-1000000010,can0,00E#2052960208097552
-1000000010,can0,162#00080003EA11F4CE
-1000000010,can0,0A7#1090FA24D12B60A0
-1000000010,can0,69E#044004801FC01202
-1000000010,can0,125#9000415F437E2560
-1000000010,can0,2A3#00000003FE803180
-1000000010,can0,5B3#0400000000000400
-1000000010,can0,6E0#00BC00B900B700B7
-1000000010,can0,153#00000000000C1002
-1000000010,can0,662#4EA0000040000000
-1000000010,can0,19C#12502013820028A0
-1000000010,can0,0D0#4A7504642000D300
-1000000010,can0,107#0000000000000000
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,033#000798000E4007D0
-1000000010,can0,274#00F229F3507C8E79
-1000000010,can0,0C0#6000000000000000
-1000000010,can0,0BA#0548040410000498
-1000000010,can0,51B#0802874D0A580001
-1000000010,can0,32D#00000420AC010020
-1000000010,can0,354#2003C00000032600
-1000000010,can0,5E1#893FE0080A000080
-1000000010,can0,00E#205296020809755E
-1000000010,can0,28B#0000000000000000
-1000000010,can0,6FC#00000755E2B82040
-1000000010,can0,125#9000415F437E0760
-1000000010,can0,0A7#1090FAA4D12B60A0
-1000000010,can0,3C1#7B551FBC99CA292E
-1000000010,can0,2B4#14E97E0000005800
-1000000010,can0,239#00000000000040A0
-1000000010,can0,03C#0000040028000000
-1000000010,can0,207#040460482ADED518
-1000000010,can0,4C9#01F915820D02F64B
-1000000010,can0,1D6#020F828030240580
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,193#00080803E8880000
-1000000010,can0,20E#4E2007A06ABF8FFF
-1000000010,can0,522#DF7FD0007AD0001C
-1000000010,can0,366#7EDDC8020147CE38
-1000000010,can0,580#00000003AD080000
-1000000010,can0,0D7#0000020080000000
-1000000010,can0,295#0000000000001840
-1000000010,can0,0D0#527504641F00D300
-1000000010,can0,033#000790000E8007D0
-1000000010,can0,434#032A00AA3EE03920
-1000000010,can0,6E0#00B900B900B700B7
-1000000010,can0,498#87FFBFFC288034C1
-1000000010,can0,577#00000800000000D8
-1000000010,can0,230#F5000002EC001400
-1000000010,can0,2E1#0000000000000004
-1000000010,can0,354#2003C00000031700
-1000000010,can0,5E1#893FE0080A000080
-1000000010,can0,00E#2052960208097558
-1000000010,can0,162#00080003EA11F4CE
-1000000010,can0,0A7#1090FAA4D12B60A0
-1000000010,can0,69E#044004811FC01202
-1000000010,can0,125#9000415F437DE960
-1000000010,can0,497#0000000000000000
-1000000010,can0,6E0#00B900B900B700B7
-1000000010,can0,153#00000000000C1002
-1000000010,can0,662#4EA0000040000000
-1000000010,can0,19C#164C2013820028A0
-1000000010,can0,0D0#5A7504641F00D200
-1000000010,can0,107#0000000000000000
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,033#000788000EC007D0
-1000000010,can0,274#00F22BF1507C8E79
-1000000010,can0,0C0#6000000000000000
-1000000010,can0,354#2003C00000038000
-1000000010,can0,5E1#893FE0080A000080
-1000000010,can0,28B#0000000000000000
-1000000010,can0,00E#2052960208097558
-1000000010,can0,0A7#1090FAA4D12B60A0
-1000000010,can0,125#9000415F437DCB60
-1000000010,can0,2D2#0000200000000000
-1000000010,can0,4FD#11200A4D2D06C308
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,193#00080803E8880000
-1000000010,can0,20E#4E2003A069BF8FFF
-1000000010,can0,522#DF7FD0007A58001C
-1000000010,can0,366#7E9DC8020147CE38
-1000000010,can0,580#00000003A5880000
-1000000010,can0,434#034AA0AA3EF03920
-1000000010,can0,0D0#627504641E00D200
-1000000010,can0,033#000780000F0007D0
-1000000010,can0,6E0#00B900B900B600B7
-1000000010,can0,498#87FFBFFC28803482
-1000000010,can0,3C1#7B551FBB9A4AA92E
-1000000010,can0,230#F4000002EC001600
-1000000010,can0,2E1#0000000000000004
-1000000010,can0,354#2003C00000038000
-1000000010,can0,5E1#893FE0080A000080
-1000000010,can0,00E#205296020809755E
-1000000010,can0,162#00080003EA11F4CE
-1000000010,can0,69E#044004811FC01202
-1000000010,can0,125#9000415F437DAD60
-1000000010,can0,0A7#1090FA24D12B60A0
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,0F4#9A0C010204B10240
-1000000010,can0,6E0#00B900B600B600B5
-1000000010,can0,153#00000000000C1002
-1000000010,can0,295#0000000000001840
-1000000010,can0,662#4EA0000040000000
-1000000010,can0,19C#1A482013820028A0
-1000000010,can0,107#0000000000000000
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,0D0#6A7504641E00D100
-1000000010,can0,033#000778000F4007D0
-1000000010,can0,274#00F22DEF507C8E79
-1000000010,can0,0C0#6000000000000000
-1000000010,can0,0BA#0548040410000498
-1000000010,can0,354#2003C00000037880
-1000000010,can0,5E1#893FE0080A000480
-1000000010,can0,28B#0000000000000000
-1000000010,can0,00E#2052960208097558
-1000000010,can0,0A7#1090F9A4D12B60A0
-1000000010,can0,125#9000415F437D8F60
-1000000010,can0,407#40001FF01500BDA0
-1000000010,can0,2C1#01F3EFC7CB9F9458
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,193#00080803E8880000
-1000000010,can0,20E#4E2003A0693FAFFF
-1000000010,can0,522#DF7FD00079E0001C
-1000000010,can0,366#7E9DC8020147CE38
-1000000010,can0,580#000000039E080000
-1000000010,can0,434#036AA0AA5EF04940
-1000000010,can0,0D0#727504641D00D100
-1000000010,can0,033#000770000F8007D0
-1000000010,can0,6E0#00B700B600B600B5
-1000000010,can0,498#87FFBFFC28803443
-1000000010,can0,32D#00000420AC010020
-1000000010,can0,230#F3000002EC001800
-1000000010,can0,2E1#0000000000000004
-1000000010,can0,354#2003C00000036980
-1000000010,can0,5E1#893FE0080A000480
-1000000010,can0,00E#205296020809755E
-1000000010,can0,162#00080003EA11F4CE
-1000000010,can0,0A7#1090F9A4D12B60A0
-1000000010,can0,69E#044004801FC01202
-1000000010,can0,125#9000415F437D7160
-1000000010,can0,3C1#7B551FBADA4B692E
-1000000010,can0,6E0#00B700B600B600B5
-1000000010,can0,4E7#0000001503670000
-1000000010,can0,153#00000000000C1002
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,662#4EA0000040000000
-1000000010,can0,107#0000000000000000
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,684#54D677D94154901E
-1000000010,can0,636#249C7980EF87D000
-1000000010,can0,2D7#100060D800000008
-1000000010,can0,19C#1E442013820028A0
-1000000010,can0,0D0#7A7504641D00D000
-1000000010,can0,033#000768000FC007D0
-1000000010,can0,274#00F22FED507C8E79
-1000000010,can0,0C0#6000000000000000
-1000000010,can0,3E4#00CC000085000000
-1000000010,can0,65C#4008E27530000000
-1000000010,can0,577#00000800000000D8
-1000000010,can0,354#2003C00000036980
-1000000010,can0,5E1#893FE0080A000080
-1000000010,can0,28B#0000000000000000
-1000000010,can0,00E#2052960208097558
-1000000010,can0,2E2#18080D4040000118
-1000000010,can0,125#9000415F437D5360
-1000000010,can0,345#050202C23C774081
-1000000010,can0,430#0031448BE48011A0
-1000000010,can0,0A7#1090FA24D12B60A0
-1000000010,can0,130#0001500000000000
-1000000010,can0,03D#0000088000000000
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,193#00080803E8880000
-1000000010,can0,20E#4E2003A068BFAFFF
-1000000010,can0,522#DF7FD0007968001C
-1000000010,can0,366#7E9DC8020147CE38
-1000000010,can0,580#0000000396880000
-1000000010,can0,434#0382A0AA5F004940
-1000000010,can0,295#0000000000001840
-1000000010,can0,0D0#027504642C00D000
-1000000010,can0,033#0007E0000C0007D0
-1000000010,can0,6E0#00B700B600B400B5
-1000000010,can0,66C#0040000018000000
-1000000010,can0,498#87FFBFFC27803444
-1000000010,can0,464#0002400000901A54
-1000000010,can0,230#F2000002EC001A00
-1000000010,can0,26E#010A008288EBEA04
-1000000010,can0,1AA#90BEBD44A163E640
-1000000010,can0,2E1#0000000000000004
-1000000010,can0,354#2003C00000036200
-1000000010,can0,5E1#893FE0080A000080
-1000000010,can0,00E#205296020809755E
-1000000010,can0,162#00080003EA11F4CE
-1000000010,can0,69E#044004801FC01202
-1000000010,can0,125#9000415F437D3560
-1000000010,can0,0A7#1090FAA4D12B60A0
-1000000010,can0,585#0040000000020018
-1000000010,can0,4FD#111F0A4E2B06C308
-1000000010,can0,6E0#00B700B300B400B3
-1000000010,can0,153#00000000000C1002
-1000000010,can0,662#4EA0000040000000
-1000000010,can0,19C#02602013820028A0
-1000000010,can0,0D0#0A7504642B00D000
-1000000010,can0,107#0000000000000000
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,3C1#7B551FBAD9CBE92E
-1000000010,can0,033#0007D8000C4007D0
-1000000010,can0,274#00F221FB507C8E79
-1000000010,can0,0C0#6000000000000000
-1000000010,can0,0BA#0548040410000498
-1000000010,can0,354#2003C00000036200
-1000000010,can0,5E1#893FE0080A000080
-1000000010,can0,00E#2052960208097564
-1000000010,can0,28B#0000000000000000
-1000000010,can0,0A7#1090FAA4D12B60A0
-1000000010,can0,125#9000415F437D1760
-1000000010,can0,1CA#3FF9FF8000000C30
-1000000010,can0,FFF#0000000000000000
-1000000010,can0,193#00080803E8880000
-1000000010,can0,20E#4E2003A0683F6FFF
-1000000010,can0,522#DF7FD00078F0001C
-1000000010,can0,366#7E9DC8020147CE38
-1000000010,can0,580#000000038F080000
-1000000010,can0,434#03AAA0AA6F006950
-1000000010,can0,0D0#127504642A00D000
-1000000010,can0,033#0007D0000C8007D0
-1000000010,can0,6E0#00B300B300B400B3
-1000000010,can0,498#87FFBFFC288033C5
-1000000010,can0,230#F1000002EC001C00
-1000000011,can0,2E1#0000000000000004
-1000000011,can0,354#2003C00000035300
-1000000011,can0,5E1#893FE0080A000080
-1000000011,can0,00E#2052960208097558
-1000000011,can0,162#00080003EA11F4CE
-1000000011,can0,69E#0440048020001202
-1000000011,can0,125#9000415F437CF960
-1000000011,can0,0A7#1090FAA4D12B60A0
-1000000011,can0,2A3#00000003FE803280
-1000000011,can0,5B3#0400000000000400
-1000000011,can0,6E0#00B300B300B400B3
-1000000011,can0,153#00000000000C1002
-1000000011,can0,295#0000000000001840
-1000000011,can0,662#4EA0000040000000
-1000000011,can0,19C#065C2013820028A0
-1000000011,can0,107#0000000000000000
-1000000011,can0,FFF#0000000000000000
-1000000011,can0,0D0#1A7504642B00CE00
-1000000011,can0,033#0007C8000CC007D0
-1000000011,can0,274#00F223F9507C8E79
-1000000011,can0,0C0#6000000000000000
-1000000011,can0,1C4#0000020001800000
-1000000011,can0,2A4#2E8C021C040898D0
-1000000011,can0,FFF#0000000000000000
-1000000011,can0,32D#00000420AC010020
-1000000011,can0,354#2003C00000034400
-1000000011,can0,5E1#893FE0080A000080
-1000000011,can0,28B#0000000000000000
-1000000011,can0,00E#2052960208097558
-1000000011,can0,6FC#00000755A2B81840
-1000000011,can0,125#9000415F437CDB60
-1000000011,can0,0A7#1090FAA4D12B60A0
-1000000011,can0,2B4#14E97E0000005800
-1000000011,can0,3C1#7B551FBB18CCA92E
-1000000011,can0,239#00000000000040A0
-1000000011,can0,03C#0000040028000000
-1000000011,can0,207#040460482ADED518
-1000000011,can0,4C9#01F915820D02F64B
-1000000011,can0,1D6#020B808030240580
-1000000011,can0,FFF#0000000000000000
-1000000011,can0,FFF#0000000000000000
-1000000011,can0,193#00080803E8880000
-1000000011,can0,20E#4E2003A0673F6FFF
-1000000011,can0,522#DF7FD0007878001C
-1000000011,can0,366#7E9DC8020147CE38
-1000000011,can0,580#0000000387880000
-1000000011,can0,0D7#0000020080000000
-1000000011,can0,0D0#227504642A00CE00
-1000000011,can0,033#0007C0000D0007D0
-1000000011,can0,434#03CAA0AA6F206950
-1000000011,can0,6E0#00B300B300B300B3
-1000000011,can0,498#87FFBFFC278033C6
-1000000011,can0,577#00000800000000D8
-1000000011,can0,230#F0000002EC001E00
-1000000011,can0,2E1#0000000000000004
-1000000011,can0,354#2003C00000034400
-1000000011,can0,5E1#893FE0080A000480
-1000000011,can0,00E#205296020809755E
-1000000011,can0,162#00080003EA11F4CE
-1000000011,can0,69E#044004801FC01202
-1000000011,can0,125#9000415F437CBD60
-1000000011,can0,0A7#1090FA24D12B60A0
-1000000011,can0,497#0000000000000000
-1000000011,can0,6E0#00B300B100B300B2
-1000000011,can0,153#00000000000C1002
-1000000011,can0,662#4EA0000040000000
-1000000011,can0,19C#0A582013820028A0
-1000000011,can0,0D0#2A7504642900CE00
-1000000011,can0,107#0000000000000000
-1000000011,can0,FFF#0000000000000000
-1000000011,can0,033#0007B8000D4007D0
-1000000011,can0,274#00F225F7507C8E79
-1000000011,can0,0C0#6000000000000000
-1000000011,can0,0BA#0548040410000498
-1000000011,can0,354#2003C00000033C80
-1000000011,can0,5E1#893FE0080A000480
-1000000011,can0,00E#205296020809755E
-1000000011,can0,28B#0000000000000000
-1000000011,can0,0A7#1090FA24D12B60A0
-1000000011,can0,125#9000415F437C9F60
-1000000011,can0,2D2#0000280000000000
-1000000011,can0,55C#101B000041823000
-1000000011,can0,4FD#11240A4E31074388
-1000000011,can0,FFF#0000000000000000
-1000000011,can0,4CB#8000000000000000
-1000000011,can0,193#00080803E8880000
-1000000011,can0,20E#4E2003A066BF8FFF
-1000000011,can0,280#18E0027000000000
-1000000011,can0,522#DF7FD0007F80001C
-1000000011,can0,366#7E9DC8020147CE38
-1000000011,can0,580#00000003F8080000
-1000000011,can0,295#0000000000001840
-1000000011,can0,0D0#327504642800CE00
-1000000011,can0,033#0007B0000D8007D0
-1000000011,can0,434#03EAA0AA7F207970
-1000000011,can0,6E0#00B200B100B300B2
-1000000011,can0,3C1#7B551FBAD88D292E
-1000000011,can0,30A#402D5001D2FE3200
-1000000011,can0,498#87FFBFFC27803387
-1000000011,can0,230#FF000002EC000000
-1000000011,can0,2E1#0000000000000004
-1000000011,can0,354#2003C00000032D80
-1000000011,can0,5E1#893FE0080A000480
-1000000011,can0,00E#205296020809755E
-1000000011,can0,162#00080003EA11F4CE
-1000000011,can0,69E#0440048020001202
-1000000011,can0,125#9000415F437E6160
-1000000011,can0,0A7#1090F9A4D12B60A0
-1000000011,can0,FFF#0000000000000000
-1000000011,can0,FFF#0000000000000000
-1000000011,can0,0F4#9A0C010204B10240
-1000000011,can0,6E0#00B200B100B300B2
-1000000011,can0,153#00000000000C1002
-1000000011,can0,662#4EA0000040000000
-1000000011,can0,19C#0E542013820028A0
-1000000011,can0,0D0#3A7504642800CD00
-1000000011,can0,107#0000000000000000
-1000000011,can0,FFF#0000000000000000
-1000000011,can0,033#0007A8000DC007D0
-1000000011,can0,274#00F227F5507C8E79
-1000000011,can0,0C0#6000000000000000
-1000000011,can0,354#2003C00000032D80
-1000000011,can0,5E1#893FE0080A000080
-1000000011,can0,28B#0000000000000000
-1000000011,can0,00E#205296020809755E
-1000000011,can0,0A7#1090FA24D12B60A0
-1000000011,can0,125#9000415F437E4360
-1000000011,can0,407#40001FF01500BDA0
-1000000011,can0,FFF#0000000000000000
-1000000011,can0,193#00080803E8880000
-1000000011,can0,20E#4E2007A066BF6FFF
-1000000011,can0,522#DF7FD0007F08001C
-1000000011,can0,366#7E9DC8020147CE38
-1000000011,can0,580#00000003F0880000
-1000000011,can0,434#040AA0AA7F307970
-1000000011,can0,0D0#427504642700CD00
-1000000011,can0,033#0007A0000E0007D0
-1000000011,can0,6E0#00B200B100B100B2
-1000000011,can0,498#87FFBFFC26803388
-1000000011,can0,2C1#01F2EFC7CA1F966C
-1000000011,can0,32D#00000420AC010020
-1000000011,can0,230#FE000002EC000200
-1000000011,can0,2B4#14E97F0000005800
-1000000011,can0,2E1#0000000000000004
-1000000011,can0,354#2003C00000032600
-1000000011,can0,5E1#893FE0080A000080
-1000000011,can0,00E#205296020809755E
-1000000011,can0,162#00080003EA11F4CE
-1000000011,can0,69E#044004801FC01202
-1000000011,can0,125#9000415F437E2560
-1000000011,can0,0A7#1090FA24D12B60A0
-1000000011,can0,3C1#7B551FBC960DE92E
-1000000011,can0,6E0#00B200AF00B100B1
-1000000011,can0,4E7#0000001503670000
-1000000011,can0,153#00000000000C1002
-1000000011,can0,FFF#0000000000000000
-1000000011,can0,295#0000000000001840
-1000000011,can0,107#0000000000000000
-1000000011,can0,FFF#0000000000000000
-1000000011,can0,662#4EA0000040000000
-1000000011,can0,684#54D677D94154901E
-1000000011,can0,636#249C7980EF87E000
-1000000011,can0,2D7#100060D800000008
-1000000011,can0,19C#12502013820028A0
-1000000011,can0,0D0#4A7504642600CD00
-1000000011,can0,033#000798000E4007D0
-1000000011,can0,274#00F229F3507C8E79
-1000000011,can0,0C0#6000000000000000
-1000000011,can0,0BA#0548040410000498
